id,object_id,intr_rate_type_nm,save_trm,intr_rate,intr_rate2,rsrv_type_nm,content_type_id
31527,1606,복리,6,3.0,3.1,0.0,4
31528,1606,복리,12,3.1,3.2,0.0,4
31529,1606,복리,24,2.9,3.0,0.0,4
31530,1606,복리,36,2.9,3.0,0.0,4
31531,1607,단리,1,1.1,1.1,0.0,4
31532,1607,단리,3,2.0,2.0,0.0,4
31533,1607,단리,6,3.4,3.4,0.0,4
31534,1607,단리,12,3.3,3.3,0.0,4
31535,1607,복리,1,1.1,1.1,0.0,4
31536,1607,복리,3,2.0,2.0,0.0,4
31537,1607,복리,6,3.4,3.4,0.0,4
31538,1607,복리,12,3.3,3.3,0.0,4
31539,1608,단리,3,2.1,2.1,0.0,4
31540,1608,단리,6,2.6,2.6,0.0,4
31541,1608,단리,12,3.45,3.45,0.0,4
31542,1608,단리,24,2.4,2.4,0.0,4
31543,1608,복리,3,2.1,2.1,0.0,4
31544,1608,복리,6,2.6,2.6,0.0,4
31545,1608,복리,12,3.45,3.45,0.0,4
31546,1608,복리,24,2.4,2.4,0.0,4
31547,1608,단리,12,3.4,3.4,0.0,4
31548,1608,복리,12,3.4,3.4,0.0,4
31549,1608,단리,1,1.0,1.0,0.0,4
31550,1608,단리,3,3.19,3.19,0.0,4
31551,1608,단리,6,3.27,3.27,0.0,4
31552,1608,단리,12,3.34,3.34,0.0,4
31553,1608,단리,24,3.29,3.29,0.0,4
31554,1608,복리,1,1.0,1.0,0.0,4
31555,1608,복리,3,3.19,3.19,0.0,4
31556,1608,복리,6,3.27,3.27,0.0,4
31557,1608,복리,12,3.34,3.34,0.0,4
31558,1608,복리,24,3.29,3.29,0.0,4
31559,1609,단리,12,3.4,3.4,0.0,4
31560,1609,복리,12,3.4,3.4,0.0,4
31561,1610,단리,1,0.8,0.8,0.0,4
31562,1610,단리,3,2.5,2.5,0.0,4
31563,1610,단리,6,3.0,3.0,0.0,4
31564,1610,단리,12,3.5,3.5,0.0,4
31565,1610,단리,24,3.0,3.0,0.0,4
31566,1610,단리,36,3.0,3.0,0.0,4
31567,1610,복리,1,0.8,0.8,0.0,4
31568,1610,복리,3,2.5,2.5,0.0,4
31569,1610,복리,6,3.0,3.0,0.0,4
31570,1610,복리,12,3.5,3.5,0.0,4
31571,1610,복리,24,3.0,3.0,0.0,4
31572,1610,복리,36,3.0,3.0,0.0,4
31573,1611,단리,1,0.8,0.8,0.0,4
31574,1611,단리,3,2.5,2.5,0.0,4
31575,1611,단리,6,3.0,3.0,0.0,4
31576,1611,단리,12,3.5,3.5,0.0,4
31577,1611,단리,24,3.0,3.0,0.0,4
31578,1611,단리,36,3.0,3.0,0.0,4
31579,1611,복리,1,0.8,0.8,0.0,4
31580,1611,복리,3,2.5,2.5,0.0,4
31581,1611,복리,6,3.0,3.0,0.0,4
31582,1611,복리,12,3.5,3.5,0.0,4
31583,1611,복리,24,3.0,3.0,0.0,4
31584,1611,복리,36,3.0,3.0,0.0,4
31585,1612,단리,1,0.8,0.8,0.0,4
31586,1612,단리,3,2.5,2.5,0.0,4
31587,1612,단리,6,3.0,3.0,0.0,4
31588,1612,단리,12,3.3,3.3,0.0,4
31589,1612,단리,24,2.9,2.9,0.0,4
31590,1612,단리,36,2.9,2.9,0.0,4
31591,1612,복리,1,0.8,0.8,0.0,4
31592,1612,복리,3,2.5,2.5,0.0,4
31593,1612,복리,6,3.0,3.0,0.0,4
31594,1612,복리,12,3.3,3.3,0.0,4
31595,1612,복리,24,2.9,2.9,0.0,4
31596,1612,복리,36,2.9,2.9,0.0,4
31597,1613,단리,1,1.8,1.8,0.0,4
31598,1613,단리,3,2.1,2.1,0.0,4
31599,1613,단리,6,2.6,2.6,0.0,4
31600,1613,단리,12,3.25,3.25,0.0,4
31601,1613,단리,24,2.7,2.7,0.0,4
31602,1613,복리,1,1.8,1.8,0.0,4
31603,1613,복리,3,2.1,2.1,0.0,4
31604,1613,복리,6,2.6,2.6,0.0,4
31605,1613,복리,12,3.25,3.25,0.0,4
31606,1613,복리,24,2.7,2.7,0.0,4
31607,1613,단리,1,1.0,1.0,0.0,4
31608,1613,단리,3,2.0,2.0,0.0,4
31609,1613,단리,6,3.4,3.4,0.0,4
31610,1613,단리,12,3.3,3.3,0.0,4
31611,1613,복리,1,1.0,1.0,0.0,4
31612,1613,복리,3,2.0,2.0,0.0,4
31613,1613,복리,6,3.4,3.4,0.0,4
31614,1613,복리,12,3.3,3.3,0.0,4
31615,1613,단리,1,1.0,1.0,0.0,4
31616,1613,단리,3,3.19,3.19,0.0,4
31617,1613,단리,6,3.27,3.27,0.0,4
31618,1613,단리,12,3.34,3.34,0.0,4
31619,1613,단리,24,3.29,3.29,0.0,4
31620,1613,복리,1,1.0,1.0,0.0,4
31621,1613,복리,3,3.19,3.19,0.0,4
31622,1613,복리,6,3.27,3.27,0.0,4
31623,1613,복리,12,3.34,3.34,0.0,4
31624,1613,복리,24,3.29,3.29,0.0,4
31625,1613,단리,1,1.0,1.0,0.0,4
31626,1613,단리,3,3.3,3.3,0.0,4
31627,1613,단리,6,3.4,3.4,0.0,4
31628,1613,단리,12,3.55,3.55,0.0,4
31629,1613,단리,24,2.95,2.95,0.0,4
31630,1613,단리,36,2.9,2.9,0.0,4
31631,1613,복리,1,1.0,1.0,0.0,4
31632,1613,복리,3,3.3,3.3,0.0,4
31633,1613,복리,6,3.4,3.4,0.0,4
31634,1613,복리,12,3.55,3.55,0.0,4
31635,1613,복리,24,2.95,2.95,0.0,4
31636,1613,복리,36,2.9,2.9,0.0,4
31637,1613,단리,3,2.4,2.4,0.0,4
31638,1613,단리,6,2.5,2.5,0.0,4
31639,1613,단리,12,3.4,3.4,0.0,4
31640,1613,단리,24,3.0,3.0,0.0,4
31641,1613,단리,36,2.5,2.5,0.0,4
31642,1613,복리,3,2.4,2.4,0.0,4
31643,1613,복리,6,2.5,2.5,0.0,4
31644,1613,복리,12,3.4,3.4,0.0,4
31645,1613,복리,24,3.0,3.0,0.0,4
31646,1613,복리,36,2.5,2.5,0.0,4
31647,1613,단리,1,1.1,1.2,0.0,4
31648,1613,단리,3,2.8,2.9,0.0,4
31649,1613,단리,6,3.0,3.1,0.0,4
31650,1613,단리,12,3.1,3.2,0.0,4
31651,1613,단리,24,2.9,3.0,0.0,4
31652,1613,단리,36,2.9,3.0,0.0,4
31653,1613,복리,1,1.1,1.2,0.0,4
31654,1613,복리,3,2.8,2.9,0.0,4
31655,1613,복리,6,3.0,3.1,0.0,4
31656,1613,복리,12,3.1,3.2,0.0,4
31657,1613,복리,24,2.9,3.0,0.0,4
31658,1613,복리,36,2.9,3.0,0.0,4
31659,1614,단리,1,1.0,1.0,0.0,4
31660,1614,단리,3,3.19,3.19,0.0,4
31661,1614,단리,6,3.27,3.27,0.0,4
31662,1614,단리,12,3.34,3.34,0.0,4
31663,1614,단리,24,3.29,3.29,0.0,4
31664,1614,복리,1,1.0,1.0,0.0,4
31665,1614,복리,3,3.19,3.19,0.0,4
31666,1614,복리,6,3.27,3.27,0.0,4
31667,1614,복리,12,3.34,3.34,0.0,4
31668,1614,복리,24,3.29,3.29,0.0,4
31669,1614,단리,1,1.0,1.0,0.0,4
31670,1614,단리,3,3.3,3.3,0.0,4
31671,1614,단리,6,3.4,3.4,0.0,4
31672,1614,단리,12,3.55,3.55,0.0,4
31673,1614,단리,24,2.95,2.95,0.0,4
31674,1614,단리,36,2.9,2.9,0.0,4
31675,1614,복리,1,1.0,1.0,0.0,4
31676,1614,복리,3,3.3,3.3,0.0,4
31677,1614,복리,6,3.4,3.4,0.0,4
31678,1614,복리,12,3.55,3.55,0.0,4
31679,1614,복리,24,2.95,2.95,0.0,4
31680,1614,복리,36,2.9,2.9,0.0,4
31681,1615,단리,1,1.0,1.0,0.0,4
31682,1615,단리,3,3.19,3.19,0.0,4
31683,1615,단리,6,3.27,3.27,0.0,4
31684,1615,단리,12,3.34,3.34,0.0,4
31685,1615,단리,24,3.29,3.29,0.0,4
31686,1615,복리,1,1.0,1.0,0.0,4
31687,1615,복리,3,3.19,3.19,0.0,4
31688,1615,복리,6,3.27,3.27,0.0,4
31689,1615,복리,12,3.34,3.34,0.0,4
31690,1615,복리,24,3.29,3.29,0.0,4
31691,1616,단리,1,1.0,1.0,0.0,4
31692,1616,단리,3,3.19,3.19,0.0,4
31693,1616,단리,6,3.27,3.27,0.0,4
31694,1616,단리,12,3.34,3.34,0.0,4
31695,1616,단리,24,3.29,3.29,0.0,4
31696,1616,복리,1,1.0,1.0,0.0,4
31697,1616,복리,3,3.19,3.19,0.0,4
31698,1616,복리,6,3.27,3.27,0.0,4
31699,1616,복리,12,3.34,3.34,0.0,4
31700,1616,복리,24,3.29,3.29,0.0,4
31701,1617,단리,3,2.1,2.1,0.0,4
31702,1617,단리,6,2.6,2.6,0.0,4
31703,1617,단리,12,3.45,3.45,0.0,4
31704,1617,단리,24,2.4,2.4,0.0,4
31705,1617,복리,3,2.1,2.1,0.0,4
31706,1617,복리,6,2.6,2.6,0.0,4
31707,1617,복리,12,3.45,3.45,0.0,4
31708,1617,복리,24,2.4,2.4,0.0,4
31709,1617,단리,12,3.4,3.4,0.0,4
31710,1617,복리,12,3.4,3.4,0.0,4
31711,1617,단리,1,1.0,1.0,0.0,4
31712,1617,단리,3,3.19,3.19,0.0,4
31713,1617,단리,6,3.27,3.27,0.0,4
31714,1617,단리,12,3.34,3.34,0.0,4
31715,1617,단리,24,3.29,3.29,0.0,4
31716,1617,복리,1,1.0,1.0,0.0,4
31717,1617,복리,3,3.19,3.19,0.0,4
31718,1617,복리,6,3.27,3.27,0.0,4
31719,1617,복리,12,3.34,3.34,0.0,4
31720,1617,복리,24,3.29,3.29,0.0,4
31721,1618,단리,1,1.0,1.0,0.0,4
31722,1618,단리,3,3.19,3.19,0.0,4
31723,1618,단리,6,3.27,3.27,0.0,4
31724,1618,단리,12,3.34,3.34,0.0,4
31725,1618,단리,24,3.29,3.29,0.0,4
31726,1618,복리,1,1.0,1.0,0.0,4
31727,1618,복리,3,3.19,3.19,0.0,4
31728,1618,복리,6,3.27,3.27,0.0,4
31729,1618,복리,12,3.34,3.34,0.0,4
31730,1618,복리,24,3.29,3.29,0.0,4
31731,1619,단리,1,1.0,1.0,0.0,4
31732,1619,단리,3,3.19,3.19,0.0,4
31733,1619,단리,6,3.27,3.27,0.0,4
31734,1619,단리,12,3.34,3.34,0.0,4
31735,1619,단리,24,3.29,3.29,0.0,4
31736,1619,복리,1,1.0,1.0,0.0,4
31737,1619,복리,3,3.19,3.19,0.0,4
31738,1619,복리,6,3.27,3.27,0.0,4
31739,1619,복리,12,3.34,3.34,0.0,4
31740,1619,복리,24,3.29,3.29,0.0,4
31741,1620,단리,1,1.8,1.8,0.0,4
31742,1620,단리,3,2.1,2.1,0.0,4
31743,1620,단리,6,2.6,2.6,0.0,4
31744,1620,단리,12,3.25,3.25,0.0,4
31745,1620,단리,24,2.7,2.7,0.0,4
31746,1620,복리,1,1.8,1.8,0.0,4
31747,1620,복리,3,2.1,2.1,0.0,4
31748,1620,복리,6,2.6,2.6,0.0,4
31749,1620,복리,12,3.25,3.25,0.0,4
31750,1620,복리,24,2.7,2.7,0.0,4
31751,1620,단리,1,1.0,1.0,0.0,4
31752,1620,단리,3,2.0,2.0,0.0,4
31753,1620,단리,6,3.4,3.4,0.0,4
31754,1620,단리,12,3.3,3.3,0.0,4
31755,1620,복리,1,1.0,1.0,0.0,4
31756,1620,복리,3,2.0,2.0,0.0,4
31757,1620,복리,6,3.4,3.4,0.0,4
31758,1620,복리,12,3.3,3.3,0.0,4
31759,1620,단리,1,1.0,1.0,0.0,4
31760,1620,단리,3,3.19,3.19,0.0,4
31761,1620,단리,6,3.27,3.27,0.0,4
31762,1620,단리,12,3.34,3.34,0.0,4
31763,1620,단리,24,3.29,3.29,0.0,4
31764,1620,복리,1,1.0,1.0,0.0,4
31765,1620,복리,3,3.19,3.19,0.0,4
31766,1620,복리,6,3.27,3.27,0.0,4
31767,1620,복리,12,3.34,3.34,0.0,4
31768,1620,복리,24,3.29,3.29,0.0,4
31769,1620,단리,1,1.0,1.0,0.0,4
31770,1620,단리,3,3.3,3.3,0.0,4
31771,1620,단리,6,3.4,3.4,0.0,4
31772,1620,단리,12,3.55,3.55,0.0,4
31773,1620,단리,24,2.95,2.95,0.0,4
31774,1620,단리,36,2.9,2.9,0.0,4
31775,1620,복리,1,1.0,1.0,0.0,4
31776,1620,복리,3,3.3,3.3,0.0,4
31777,1620,복리,6,3.4,3.4,0.0,4
31778,1620,복리,12,3.55,3.55,0.0,4
31779,1620,복리,24,2.95,2.95,0.0,4
31780,1620,복리,36,2.9,2.9,0.0,4
31781,1620,단리,3,2.4,2.4,0.0,4
31782,1620,단리,6,2.5,2.5,0.0,4
31783,1620,단리,12,3.4,3.4,0.0,4
31784,1620,단리,24,3.0,3.0,0.0,4
31785,1620,단리,36,2.5,2.5,0.0,4
31786,1620,복리,3,2.4,2.4,0.0,4
31787,1620,복리,6,2.5,2.5,0.0,4
31788,1620,복리,12,3.4,3.4,0.0,4
31789,1620,복리,24,3.0,3.0,0.0,4
31790,1620,복리,36,2.5,2.5,0.0,4
31791,1620,단리,1,1.1,1.2,0.0,4
31792,1620,단리,3,2.8,2.9,0.0,4
31793,1620,단리,6,3.0,3.1,0.0,4
31794,1620,단리,12,3.1,3.2,0.0,4
31795,1620,단리,24,2.9,3.0,0.0,4
31796,1620,단리,36,2.9,3.0,0.0,4
31797,1620,복리,1,1.1,1.2,0.0,4
31798,1620,복리,3,2.8,2.9,0.0,4
31799,1620,복리,6,3.0,3.1,0.0,4
31800,1620,복리,12,3.1,3.2,0.0,4
31801,1620,복리,24,2.9,3.0,0.0,4
31802,1620,복리,36,2.9,3.0,0.0,4
31803,1621,단리,1,1.0,1.0,0.0,4
31804,1621,단리,3,3.19,3.19,0.0,4
31805,1621,단리,6,3.27,3.27,0.0,4
31806,1621,단리,12,3.34,3.34,0.0,4
31807,1621,단리,24,3.29,3.29,0.0,4
31808,1621,복리,1,1.0,1.0,0.0,4
31809,1621,복리,3,3.19,3.19,0.0,4
31810,1621,복리,6,3.27,3.27,0.0,4
31811,1621,복리,12,3.34,3.34,0.0,4
31812,1621,복리,24,3.29,3.29,0.0,4
31813,1621,단리,1,1.0,1.0,0.0,4
31814,1621,단리,3,3.3,3.3,0.0,4
31815,1621,단리,6,3.4,3.4,0.0,4
31816,1621,단리,12,3.55,3.55,0.0,4
31817,1621,단리,24,2.95,2.95,0.0,4
31818,1621,단리,36,2.9,2.9,0.0,4
31819,1621,복리,1,1.0,1.0,0.0,4
31820,1621,복리,3,3.3,3.3,0.0,4
31821,1621,복리,6,3.4,3.4,0.0,4
31822,1621,복리,12,3.55,3.55,0.0,4
31823,1621,복리,24,2.95,2.95,0.0,4
31824,1621,복리,36,2.9,2.9,0.0,4
31825,1622,단리,36,2.9,2.9,0.0,4
31826,1622,복리,36,2.9,2.9,0.0,4
31827,1623,단리,36,2.9,2.9,0.0,4
31828,1623,복리,36,2.9,2.9,0.0,4
31829,1624,단리,12,3.65,3.65,0.0,4
31830,1624,복리,12,3.65,3.65,0.0,4
31831,1625,단리,12,3.65,3.65,0.0,4
31832,1625,복리,12,3.65,3.65,0.0,4
31833,1626,단리,6,3.85,3.85,0.0,4
31834,1626,복리,6,3.85,3.85,0.0,4
31835,1626,단리,1,1.5,1.5,0.0,4
31836,1626,단리,3,1.5,1.5,0.0,4
31837,1626,단리,6,3.1,3.1,0.0,4
31838,1626,단리,12,3.45,3.45,0.0,4
31839,1626,단리,24,3.2,3.2,0.0,4
31840,1626,단리,36,3.2,3.2,0.0,4
31841,1626,복리,1,1.5,1.5,0.0,4
31842,1626,복리,3,1.5,1.5,0.0,4
31843,1626,복리,6,3.1,3.1,0.0,4
31844,1626,복리,12,3.45,3.45,0.0,4
31845,1626,복리,24,3.2,3.2,0.0,4
31846,1626,복리,36,3.2,3.2,0.0,4
31847,1627,단리,6,3.85,3.85,0.0,4
31848,1627,복리,6,3.85,3.85,0.0,4
31849,1628,단리,12,3.6,3.6,0.0,4
31850,1628,복리,12,3.6,3.6,0.0,4
31851,1629,단리,12,3.6,3.6,0.0,4
31852,1629,복리,12,3.6,3.6,0.0,4
31853,1630,단리,1,1.8,1.9,0.0,4
31854,1630,단리,3,1.8,1.9,0.0,4
31855,1630,단리,6,2.2,2.3,0.0,4
31856,1630,단리,12,3.6,3.7,0.0,4
31857,1630,단리,24,2.2,2.3,0.0,4
31858,1630,단리,36,2.2,2.3,0.0,4
31859,1630,복리,1,1.8,1.9,0.0,4
31860,1630,복리,3,1.8,1.9,0.0,4
31861,1630,복리,6,2.2,2.3,0.0,4
31862,1630,복리,12,3.6,3.7,0.0,4
31863,1630,복리,24,2.2,2.3,0.0,4
31864,1630,복리,36,2.2,2.3,0.0,4
31865,1631,단리,1,1.8,1.8,0.0,4
31866,1631,단리,3,1.8,1.8,0.0,4
31867,1631,단리,6,2.2,2.2,0.0,4
31868,1631,단리,12,3.6,3.6,0.0,4
31869,1631,단리,24,2.2,2.2,0.0,4
31870,1631,단리,36,2.2,2.2,0.0,4
31871,1631,복리,1,1.8,1.8,0.0,4
31872,1631,복리,3,1.8,1.8,0.0,4
31873,1631,복리,6,2.2,2.2,0.0,4
31874,1631,복리,12,3.6,3.6,0.0,4
31875,1631,복리,24,2.2,2.2,0.0,4
31876,1631,복리,36,2.2,2.2,0.0,4
31877,1632,단리,1,1.5,1.5,0.0,4
31878,1632,단리,3,1.5,1.5,0.0,4
31879,1632,단리,6,3.1,3.1,0.0,4
31880,1632,단리,12,3.45,3.45,0.0,4
31881,1632,단리,24,3.2,3.2,0.0,4
31882,1632,단리,36,3.2,3.2,0.0,4
31883,1632,복리,1,1.5,1.5,0.0,4
31884,1632,복리,3,1.5,1.5,0.0,4
31885,1632,복리,6,3.1,3.1,0.0,4
31886,1632,복리,12,3.45,3.45,0.0,4
31887,1632,복리,24,3.2,3.2,0.0,4
31888,1632,복리,36,3.2,3.2,0.0,4
31889,1633,단리,6,3.85,3.85,0.0,4
31890,1633,복리,6,3.85,3.85,0.0,4
31891,1633,단리,1,1.5,1.5,0.0,4
31892,1633,단리,3,1.5,1.5,0.0,4
31893,1633,단리,6,3.1,3.1,0.0,4
31894,1633,단리,12,3.45,3.45,0.0,4
31895,1633,단리,24,3.2,3.2,0.0,4
31896,1633,단리,36,3.2,3.2,0.0,4
31897,1633,복리,1,1.5,1.5,0.0,4
31898,1633,복리,3,1.5,1.5,0.0,4
31899,1633,복리,6,3.1,3.1,0.0,4
31900,1633,복리,12,3.45,3.45,0.0,4
31901,1633,복리,24,3.2,3.2,0.0,4
31902,1633,복리,36,3.2,3.2,0.0,4
31903,1634,단리,1,2.0,2.0,0.0,4
31904,1634,단리,3,2.0,2.0,0.0,4
31905,1634,단리,6,2.4,2.4,0.0,4
31906,1634,단리,12,3.2,3.2,0.0,4
31907,1634,단리,24,2.5,2.5,0.0,4
31908,1634,단리,36,2.5,2.5,0.0,4
31909,1634,복리,1,2.0,2.0,0.0,4
31910,1634,복리,3,2.0,2.0,0.0,4
31911,1634,복리,6,2.4,2.4,0.0,4
31912,1634,복리,12,3.2,3.2,0.0,4
31913,1634,복리,24,2.5,2.5,0.0,4
31914,1634,복리,36,2.5,2.5,0.0,4
31915,1634,단리,12,3.5,3.5,0.0,4
31916,1634,복리,12,3.5,3.5,0.0,4
31917,1635,단리,36,3.3,3.3,0.0,4
31918,1635,복리,36,3.3,3.3,0.0,4
31919,1636,단리,1,2.1,2.1,0.0,4
31920,1636,단리,3,2.1,2.1,0.0,4
31921,1636,단리,6,2.5,2.5,0.0,4
31922,1636,단리,12,3.4,3.4,0.0,4
31923,1636,단리,24,2.6,2.6,0.0,4
31924,1636,단리,36,2.6,2.6,0.0,4
31925,1636,복리,1,2.1,2.1,0.0,4
31926,1636,복리,3,2.1,2.1,0.0,4
31927,1636,복리,6,2.5,2.5,0.0,4
31928,1636,복리,12,3.4,3.4,0.0,4
31929,1636,복리,24,2.6,2.6,0.0,4
31930,1636,복리,36,2.6,2.6,0.0,4
31931,1637,단리,3,2.0,2.0,0.0,4
31932,1637,단리,6,3.0,3.0,0.0,4
31933,1637,단리,12,3.5,3.5,0.0,4
31934,1637,단리,24,3.2,3.2,0.0,4
31935,1637,단리,36,3.2,3.2,0.0,4
31936,1637,복리,3,2.0,2.0,0.0,4
31937,1637,복리,6,3.0,3.0,0.0,4
31938,1637,복리,12,3.5,3.5,0.0,4
31939,1637,복리,24,3.2,3.2,0.0,4
31940,1637,복리,36,3.2,3.2,0.0,4
31941,1638,단리,3,2.0,2.0,0.0,4
31942,1638,단리,6,3.0,3.0,0.0,4
31943,1638,단리,12,3.5,3.5,0.0,4
31944,1638,단리,24,3.2,3.2,0.0,4
31945,1638,단리,36,3.2,3.2,0.0,4
31946,1638,복리,3,2.0,2.0,0.0,4
31947,1638,복리,6,3.0,3.0,0.0,4
31948,1638,복리,12,3.5,3.5,0.0,4
31949,1638,복리,24,3.2,3.2,0.0,4
31950,1638,복리,36,3.2,3.2,0.0,4
31951,1639,단리,12,3.5,3.5,0.0,4
31952,1639,단리,24,3.2,3.2,0.0,4
31953,1639,단리,36,3.2,3.2,0.0,4
31954,1639,복리,12,3.5,3.5,0.0,4
31955,1639,복리,24,3.2,3.2,0.0,4
31956,1639,복리,36,3.2,3.2,0.0,4
31957,1640,단리,12,3.5,3.5,0.0,4
31958,1640,단리,24,3.2,3.2,0.0,4
31959,1640,단리,36,3.2,3.2,0.0,4
31960,1640,복리,12,3.5,3.5,0.0,4
31961,1640,복리,24,3.2,3.2,0.0,4
31962,1640,복리,36,3.2,3.2,0.0,4
31963,1641,단리,12,3.61,3.61,0.0,4
31964,1641,복리,12,3.61,3.61,0.0,4
31965,1642,단리,12,3.61,3.61,0.0,4
31966,1642,복리,12,3.61,3.61,0.0,4
31967,1643,단리,1,1.9,1.9,0.0,4
31968,1643,단리,3,2.0,2.0,0.0,4
31969,1643,단리,6,3.41,3.41,0.0,4
31970,1643,단리,12,3.41,3.41,0.0,4
31971,1643,단리,24,2.7,2.7,0.0,4
31972,1643,단리,36,2.7,2.7,0.0,4
31973,1643,복리,1,1.9,1.9,0.0,4
31974,1643,복리,3,2.0,2.0,0.0,4
31975,1643,복리,6,3.41,3.41,0.0,4
31976,1643,복리,12,3.41,3.41,0.0,4
31977,1643,복리,24,2.7,2.7,0.0,4
31978,1643,복리,36,2.7,2.7,0.0,4
31979,1644,단리,1,1.9,1.9,0.0,4
31980,1644,단리,3,2.0,2.0,0.0,4
31981,1644,단리,6,3.41,3.41,0.0,4
31982,1644,단리,12,3.41,3.41,0.0,4
31983,1644,단리,24,2.7,2.7,0.0,4
31984,1644,단리,36,2.7,2.7,0.0,4
31985,1644,복리,1,1.9,1.9,0.0,4
31986,1644,복리,3,2.0,2.0,0.0,4
31987,1644,복리,6,3.41,3.41,0.0,4
31988,1644,복리,12,3.41,3.41,0.0,4
31989,1644,복리,24,2.7,2.7,0.0,4
31990,1644,복리,36,2.7,2.7,0.0,4
31991,1644,단리,12,3.61,3.61,0.0,4
31992,1644,단리,24,3.61,3.61,0.0,4
31993,1644,단리,36,3.61,3.61,0.0,4
31994,1644,복리,12,3.61,3.61,0.0,4
31995,1644,복리,24,3.61,3.61,0.0,4
31996,1644,복리,36,3.61,3.61,0.0,4
31997,1645,단리,12,3.51,3.51,0.0,4
31998,1645,복리,12,3.51,3.51,0.0,4
31999,1645,단리,12,3.65,3.65,0.0,4
32000,1645,복리,12,3.65,3.65,0.0,4
32001,1646,단리,12,3.51,3.51,0.0,4
32002,1646,복리,12,3.51,3.51,0.0,4
32003,1647,단리,12,3.51,3.51,0.0,4
32004,1647,복리,12,3.51,3.51,0.0,4
32005,1648,단리,1,1.9,1.9,0.0,4
32006,1648,단리,3,2.2,2.2,0.0,4
32007,1648,단리,6,3.3,3.3,0.0,4
32008,1648,단리,12,3.5,3.5,0.0,4
32009,1648,단리,24,2.8,2.8,0.0,4
32010,1648,단리,36,2.6,2.6,0.0,4
32011,1648,복리,1,1.9,1.9,0.0,4
32012,1648,복리,3,2.2,2.2,0.0,4
32013,1648,복리,6,3.3,3.3,0.0,4
32014,1648,복리,12,3.5,3.5,0.0,4
32015,1648,복리,24,2.8,2.8,0.0,4
32016,1648,복리,36,2.6,2.6,0.0,4
32017,1649,단리,12,3.6,3.6,0.0,4
32018,1649,복리,12,3.6,3.6,0.0,4
32019,1650,단리,1,2.0,2.0,0.0,4
32020,1650,단리,3,2.3,2.3,0.0,4
32021,1650,단리,6,3.4,3.4,0.0,4
32022,1650,단리,12,3.6,3.6,0.0,4
32023,1650,단리,24,2.9,2.9,0.0,4
32024,1650,단리,36,2.7,2.7,0.0,4
32025,1650,복리,1,2.0,2.0,0.0,4
32026,1650,복리,3,2.3,2.3,0.0,4
32027,1650,복리,6,3.4,3.4,0.0,4
32028,1650,복리,12,3.6,3.6,0.0,4
32029,1650,복리,24,2.9,2.9,0.0,4
32030,1650,복리,36,2.7,2.7,0.0,4
32031,1651,단리,3,2.3,2.4,0.0,4
32032,1651,단리,6,2.4,2.5,0.0,4
32033,1651,단리,12,3.3,3.4,0.0,4
32034,1651,단리,24,2.9,3.0,0.0,4
32035,1651,단리,36,2.4,2.5,0.0,4
32036,1651,복리,3,2.3,2.4,0.0,4
32037,1651,복리,6,2.4,2.5,0.0,4
32038,1651,복리,12,3.3,3.4,0.0,4
32039,1651,복리,24,2.9,3.0,0.0,4
32040,1651,복리,36,2.4,2.5,0.0,4
32041,1652,단리,1,1.8,1.8,0.0,4
32042,1652,단리,3,2.1,2.1,0.0,4
32043,1652,단리,6,2.6,2.6,0.0,4
32044,1652,단리,12,3.25,3.25,0.0,4
32045,1652,단리,24,2.7,2.7,0.0,4
32046,1652,복리,1,1.8,1.8,0.0,4
32047,1652,복리,3,2.1,2.1,0.0,4
32048,1652,복리,6,2.6,2.6,0.0,4
32049,1652,복리,12,3.25,3.25,0.0,4
32050,1652,복리,24,2.7,2.7,0.0,4
32051,1652,단리,1,1.0,1.0,0.0,4
32052,1652,단리,3,2.0,2.0,0.0,4
32053,1652,단리,6,3.4,3.4,0.0,4
32054,1652,단리,12,3.3,3.3,0.0,4
32055,1652,복리,1,1.0,1.0,0.0,4
32056,1652,복리,3,2.0,2.0,0.0,4
32057,1652,복리,6,3.4,3.4,0.0,4
32058,1652,복리,12,3.3,3.3,0.0,4
32059,1652,단리,1,1.0,1.0,0.0,4
32060,1652,단리,3,3.19,3.19,0.0,4
32061,1652,단리,6,3.27,3.27,0.0,4
32062,1652,단리,12,3.34,3.34,0.0,4
32063,1652,단리,24,3.29,3.29,0.0,4
32064,1652,복리,1,1.0,1.0,0.0,4
32065,1652,복리,3,3.19,3.19,0.0,4
32066,1652,복리,6,3.27,3.27,0.0,4
32067,1652,복리,12,3.34,3.34,0.0,4
32068,1652,복리,24,3.29,3.29,0.0,4
32069,1652,단리,1,1.0,1.0,0.0,4
32070,1652,단리,3,3.3,3.3,0.0,4
32071,1652,단리,6,3.4,3.4,0.0,4
32072,1652,단리,12,3.55,3.55,0.0,4
32073,1652,단리,24,2.95,2.95,0.0,4
32074,1652,단리,36,2.9,2.9,0.0,4
32075,1652,복리,1,1.0,1.0,0.0,4
32076,1652,복리,3,3.3,3.3,0.0,4
32077,1652,복리,6,3.4,3.4,0.0,4
32078,1652,복리,12,3.55,3.55,0.0,4
32079,1652,복리,24,2.95,2.95,0.0,4
32080,1652,복리,36,2.9,2.9,0.0,4
32081,1652,단리,3,2.4,2.4,0.0,4
32082,1652,단리,6,2.5,2.5,0.0,4
32083,1652,단리,12,3.4,3.4,0.0,4
